"year","TaxonName","CommonName","Resilience","fao_rgn","stock_id","TaxonKey","tons"
1983,"Scomber japonicus","Pacific chub mackerel",NA,67,"Scomber_japonicus-67",600117,8446.026
1984,"Scomber japonicus","Pacific chub mackerel",NA,67,"Scomber_japonicus-67",600117,13229.03
1985,"Scomber japonicus","Pacific chub mackerel",NA,67,"Scomber_japonicus-67",600117,10025.14
1986,"Scomber japonicus","Pacific chub mackerel",NA,67,"Scomber_japonicus-67",600117,11651.61
1987,"Scomber japonicus","Pacific chub mackerel",NA,67,"Scomber_japonicus-67",600117,11774.32
1988,"Scomber japonicus","Pacific chub mackerel",NA,67,"Scomber_japonicus-67",600117,11822.33
1989,"Scomber japonicus","Pacific chub mackerel",NA,67,"Scomber_japonicus-67",600117,8321.397
1990,"Scomber japonicus","Pacific chub mackerel",NA,67,"Scomber_japonicus-67",600117,12101.86
1991,"Scomber japonicus","Pacific chub mackerel",NA,67,"Scomber_japonicus-67",600117,12374.27
1992,"Scomber japonicus","Pacific chub mackerel",NA,67,"Scomber_japonicus-67",600117,7487.507
1993,"Scomber japonicus","Pacific chub mackerel",NA,67,"Scomber_japonicus-67",600117,4843.586
1994,"Scomber japonicus","Pacific chub mackerel",NA,67,"Scomber_japonicus-67",600117,4342.548
1995,"Scomber japonicus","Pacific chub mackerel",NA,67,"Scomber_japonicus-67",600117,3854.024
1996,"Scomber japonicus","Pacific chub mackerel",NA,67,"Scomber_japonicus-67",600117,4335.48
1997,"Scomber japonicus","Pacific chub mackerel",NA,67,"Scomber_japonicus-67",600117,7617.509
1998,"Scomber japonicus","Pacific chub mackerel",NA,67,"Scomber_japonicus-67",600117,8371.862
1999,"Scomber japonicus","Pacific chub mackerel",NA,67,"Scomber_japonicus-67",600117,3692.31
2000,"Scomber japonicus","Pacific chub mackerel",NA,67,"Scomber_japonicus-67",600117,8505.207
2001,"Scomber japonicus","Pacific chub mackerel",NA,67,"Scomber_japonicus-67",600117,3045.427
2002,"Scomber japonicus","Pacific chub mackerel",NA,67,"Scomber_japonicus-67",600117,1483.845
2003,"Scomber japonicus","Pacific chub mackerel",NA,67,"Scomber_japonicus-67",600117,1749.935
2004,"Scomber japonicus","Pacific chub mackerel",NA,67,"Scomber_japonicus-67",600117,1671.74
2005,"Scomber japonicus","Pacific chub mackerel",NA,67,"Scomber_japonicus-67",600117,1514.319
2006,"Scomber japonicus","Pacific chub mackerel",NA,67,"Scomber_japonicus-67",600117,2603.359
2007,"Scomber japonicus","Pacific chub mackerel",NA,67,"Scomber_japonicus-67",600117,2190.784
2008,"Scomber japonicus","Pacific chub mackerel",NA,67,"Scomber_japonicus-67",600117,1506.149
2009,"Scomber japonicus","Pacific chub mackerel",NA,67,"Scomber_japonicus-67",600117,2064.538
2010,"Scomber japonicus","Pacific chub mackerel",NA,67,"Scomber_japonicus-67",600117,856.5957
2011,"Scomber japonicus","Pacific chub mackerel",NA,67,"Scomber_japonicus-67",600117,615.8718
2012,"Scomber japonicus","Pacific chub mackerel",NA,67,"Scomber_japonicus-67",600117,1810.081
2013,"Scomber japonicus","Pacific chub mackerel",NA,67,"Scomber_japonicus-67",600117,3323.648
2014,"Scomber japonicus","Pacific chub mackerel",NA,67,"Scomber_japonicus-67",600117,2804.147
2015,"Scomber japonicus","Pacific chub mackerel",NA,67,"Scomber_japonicus-67",600117,2281.185
2016,"Scomber japonicus","Pacific chub mackerel",NA,67,"Scomber_japonicus-67",600117,903.4327
2017,"Scomber japonicus","Pacific chub mackerel",NA,67,"Scomber_japonicus-67",600117,1532.764
2018,"Scomber japonicus","Pacific chub mackerel",NA,67,"Scomber_japonicus-67",600117,1057.49
2019,"Scomber japonicus","Pacific chub mackerel",NA,67,"Scomber_japonicus-67",600117,2447.736
1950,"Scomber japonicus","Pacific chub mackerel",NA,71,"Scomber_japonicus-71",600117,15859.08
1951,"Scomber japonicus","Pacific chub mackerel",NA,71,"Scomber_japonicus-71",600117,22799.6
1952,"Scomber japonicus","Pacific chub mackerel",NA,71,"Scomber_japonicus-71",600117,28776.22
1953,"Scomber japonicus","Pacific chub mackerel",NA,71,"Scomber_japonicus-71",600117,29255.47
1954,"Scomber japonicus","Pacific chub mackerel",NA,71,"Scomber_japonicus-71",600117,34853.74
1955,"Scomber japonicus","Pacific chub mackerel",NA,71,"Scomber_japonicus-71",600117,39277.9
1956,"Scomber japonicus","Pacific chub mackerel",NA,71,"Scomber_japonicus-71",600117,46067.22
1957,"Scomber japonicus","Pacific chub mackerel",NA,71,"Scomber_japonicus-71",600117,43684.72
1958,"Scomber japonicus","Pacific chub mackerel",NA,71,"Scomber_japonicus-71",600117,43798.17
1959,"Scomber japonicus","Pacific chub mackerel",NA,71,"Scomber_japonicus-71",600117,46241.29
1960,"Scomber japonicus","Pacific chub mackerel",NA,71,"Scomber_japonicus-71",600117,45783.54
1961,"Scomber japonicus","Pacific chub mackerel",NA,71,"Scomber_japonicus-71",600117,45181.34
1962,"Scomber japonicus","Pacific chub mackerel",NA,71,"Scomber_japonicus-71",600117,46975.49
1963,"Scomber japonicus","Pacific chub mackerel",NA,71,"Scomber_japonicus-71",600117,49513.96
1964,"Scomber japonicus","Pacific chub mackerel",NA,71,"Scomber_japonicus-71",600117,52201.97
1965,"Scomber japonicus","Pacific chub mackerel",NA,71,"Scomber_japonicus-71",600117,54534.2
1966,"Scomber japonicus","Pacific chub mackerel",NA,71,"Scomber_japonicus-71",600117,53636.46
1967,"Scomber japonicus","Pacific chub mackerel",NA,71,"Scomber_japonicus-71",600117,51670.32
1968,"Scomber japonicus","Pacific chub mackerel",NA,71,"Scomber_japonicus-71",600117,60881.46
1969,"Scomber japonicus","Pacific chub mackerel",NA,71,"Scomber_japonicus-71",600117,62659.76
1970,"Scomber japonicus","Pacific chub mackerel",NA,71,"Scomber_japonicus-71",600117,114436.6
1971,"Scomber japonicus","Pacific chub mackerel",NA,71,"Scomber_japonicus-71",600117,44462.1
1972,"Scomber japonicus","Pacific chub mackerel",NA,71,"Scomber_japonicus-71",600117,60303.05
1973,"Scomber japonicus","Pacific chub mackerel",NA,71,"Scomber_japonicus-71",600117,65896.01
1974,"Scomber japonicus","Pacific chub mackerel",NA,71,"Scomber_japonicus-71",600117,79678.32
1975,"Scomber japonicus","Pacific chub mackerel",NA,71,"Scomber_japonicus-71",600117,56590.45
1976,"Scomber japonicus","Pacific chub mackerel",NA,71,"Scomber_japonicus-71",600117,66783.06
1977,"Scomber japonicus","Pacific chub mackerel",NA,71,"Scomber_japonicus-71",600117,84965.72
1978,"Scomber japonicus","Pacific chub mackerel",NA,71,"Scomber_japonicus-71",600117,151048
1979,"Scomber japonicus","Pacific chub mackerel",NA,71,"Scomber_japonicus-71",600117,64041.57
1980,"Scomber japonicus","Pacific chub mackerel",NA,71,"Scomber_japonicus-71",600117,46732
1981,"Scomber japonicus","Pacific chub mackerel",NA,71,"Scomber_japonicus-71",600117,47831.47
1982,"Scomber japonicus","Pacific chub mackerel",NA,71,"Scomber_japonicus-71",600117,65506.25
1983,"Scomber japonicus","Pacific chub mackerel",NA,71,"Scomber_japonicus-71",600117,88553.74
1984,"Scomber japonicus","Pacific chub mackerel",NA,71,"Scomber_japonicus-71",600117,77119.84
1985,"Scomber japonicus","Pacific chub mackerel",NA,71,"Scomber_japonicus-71",600117,66052.51
1986,"Scomber japonicus","Pacific chub mackerel",NA,71,"Scomber_japonicus-71",600117,84061.96
1987,"Scomber japonicus","Pacific chub mackerel",NA,71,"Scomber_japonicus-71",600117,95390.66
1988,"Scomber japonicus","Pacific chub mackerel",NA,71,"Scomber_japonicus-71",600117,131463.5
1989,"Scomber japonicus","Pacific chub mackerel",NA,71,"Scomber_japonicus-71",600117,112606.7
1990,"Scomber japonicus","Pacific chub mackerel",NA,71,"Scomber_japonicus-71",600117,105188.3
1991,"Scomber japonicus","Pacific chub mackerel",NA,71,"Scomber_japonicus-71",600117,115371.3
1992,"Scomber japonicus","Pacific chub mackerel",NA,71,"Scomber_japonicus-71",600117,124306
1993,"Scomber japonicus","Pacific chub mackerel",NA,71,"Scomber_japonicus-71",600117,128304.9
1994,"Scomber japonicus","Pacific chub mackerel",NA,71,"Scomber_japonicus-71",600117,168077
1995,"Scomber japonicus","Pacific chub mackerel",NA,71,"Scomber_japonicus-71",600117,182959.3
1996,"Scomber japonicus","Pacific chub mackerel",NA,71,"Scomber_japonicus-71",600117,243603.9
1997,"Scomber japonicus","Pacific chub mackerel",NA,71,"Scomber_japonicus-71",600117,198374.2
1998,"Scomber japonicus","Pacific chub mackerel",NA,71,"Scomber_japonicus-71",600117,172099.9
1999,"Scomber japonicus","Pacific chub mackerel",NA,71,"Scomber_japonicus-71",600117,147998.7
2000,"Scomber japonicus","Pacific chub mackerel",NA,71,"Scomber_japonicus-71",600117,120315.1
2001,"Scomber japonicus","Pacific chub mackerel",NA,71,"Scomber_japonicus-71",600117,136210
2002,"Scomber japonicus","Pacific chub mackerel",NA,71,"Scomber_japonicus-71",600117,159275.2
2003,"Scomber japonicus","Pacific chub mackerel",NA,71,"Scomber_japonicus-71",600117,199457
2004,"Scomber japonicus","Pacific chub mackerel",NA,71,"Scomber_japonicus-71",600117,181038.4
2005,"Scomber japonicus","Pacific chub mackerel",NA,71,"Scomber_japonicus-71",600117,194540.8
2006,"Scomber japonicus","Pacific chub mackerel",NA,71,"Scomber_japonicus-71",600117,180056.7
2007,"Scomber japonicus","Pacific chub mackerel",NA,71,"Scomber_japonicus-71",600117,149018.6
2008,"Scomber japonicus","Pacific chub mackerel",NA,71,"Scomber_japonicus-71",600117,239254.8
2009,"Scomber japonicus","Pacific chub mackerel",NA,71,"Scomber_japonicus-71",600117,180393.2
2010,"Scomber japonicus","Pacific chub mackerel",NA,71,"Scomber_japonicus-71",600117,207444.1
2011,"Scomber japonicus","Pacific chub mackerel",NA,71,"Scomber_japonicus-71",600117,238885.8
2012,"Scomber japonicus","Pacific chub mackerel",NA,71,"Scomber_japonicus-71",600117,223030.9
2013,"Scomber japonicus","Pacific chub mackerel",NA,71,"Scomber_japonicus-71",600117,213799.8
2014,"Scomber japonicus","Pacific chub mackerel",NA,71,"Scomber_japonicus-71",600117,203925
2015,"Scomber japonicus","Pacific chub mackerel",NA,71,"Scomber_japonicus-71",600117,205420.1
2016,"Scomber japonicus","Pacific chub mackerel",NA,71,"Scomber_japonicus-71",600117,196854.9
2017,"Scomber japonicus","Pacific chub mackerel",NA,71,"Scomber_japonicus-71",600117,204408.4
2018,"Scomber japonicus","Pacific chub mackerel",NA,71,"Scomber_japonicus-71",600117,216197.5
2019,"Scomber japonicus","Pacific chub mackerel",NA,71,"Scomber_japonicus-71",600117,294143.7
1950,"Scomber japonicus","Pacific chub mackerel",NA,77,"Scomber_japonicus-77",600117,120.7065
1951,"Scomber japonicus","Pacific chub mackerel",NA,77,"Scomber_japonicus-77",600117,95.21684
1952,"Scomber japonicus","Pacific chub mackerel",NA,77,"Scomber_japonicus-77",600117,137.9429
1953,"Scomber japonicus","Pacific chub mackerel",NA,77,"Scomber_japonicus-77",600117,99.73869
1954,"Scomber japonicus","Pacific chub mackerel",NA,77,"Scomber_japonicus-77",600117,7510.862
1955,"Scomber japonicus","Pacific chub mackerel",NA,77,"Scomber_japonicus-77",600117,9166.228
1956,"Scomber japonicus","Pacific chub mackerel",NA,77,"Scomber_japonicus-77",600117,25140.37
1957,"Scomber japonicus","Pacific chub mackerel",NA,77,"Scomber_japonicus-77",600117,19069.53
1958,"Scomber japonicus","Pacific chub mackerel",NA,77,"Scomber_japonicus-77",600117,8279.471
1959,"Scomber japonicus","Pacific chub mackerel",NA,77,"Scomber_japonicus-77",600117,11045.86
1960,"Scomber japonicus","Pacific chub mackerel",NA,77,"Scomber_japonicus-77",600117,12211.8
1961,"Scomber japonicus","Pacific chub mackerel",NA,77,"Scomber_japonicus-77",600117,17499.73
1962,"Scomber japonicus","Pacific chub mackerel",NA,77,"Scomber_japonicus-77",600117,17028.19
1963,"Scomber japonicus","Pacific chub mackerel",NA,77,"Scomber_japonicus-77",600117,20131.42
1964,"Scomber japonicus","Pacific chub mackerel",NA,77,"Scomber_japonicus-77",600117,16475.36
1965,"Scomber japonicus","Pacific chub mackerel",NA,77,"Scomber_japonicus-77",600117,10089.9
1966,"Scomber japonicus","Pacific chub mackerel",NA,77,"Scomber_japonicus-77",600117,7544.289
1967,"Scomber japonicus","Pacific chub mackerel",NA,77,"Scomber_japonicus-77",600117,1481.404
1968,"Scomber japonicus","Pacific chub mackerel",NA,77,"Scomber_japonicus-77",600117,1121.651
1969,"Scomber japonicus","Pacific chub mackerel",NA,77,"Scomber_japonicus-77",600117,1151.145
1970,"Scomber japonicus","Pacific chub mackerel",NA,77,"Scomber_japonicus-77",600117,748.4114
1971,"Scomber japonicus","Pacific chub mackerel",NA,77,"Scomber_japonicus-77",600117,764.567
1972,"Scomber japonicus","Pacific chub mackerel",NA,77,"Scomber_japonicus-77",600117,486.3077
1973,"Scomber japonicus","Pacific chub mackerel",NA,77,"Scomber_japonicus-77",600117,357.0598
1974,"Scomber japonicus","Pacific chub mackerel",NA,77,"Scomber_japonicus-77",600117,646.7175
1975,"Scomber japonicus","Pacific chub mackerel",NA,77,"Scomber_japonicus-77",600117,2072.776
1976,"Scomber japonicus","Pacific chub mackerel",NA,77,"Scomber_japonicus-77",600117,2126.467
1977,"Scomber japonicus","Pacific chub mackerel",NA,77,"Scomber_japonicus-77",600117,6317.968
1978,"Scomber japonicus","Pacific chub mackerel",NA,77,"Scomber_japonicus-77",600117,19885.08
1979,"Scomber japonicus","Pacific chub mackerel",NA,77,"Scomber_japonicus-77",600117,24173.25
1980,"Scomber japonicus","Pacific chub mackerel",NA,77,"Scomber_japonicus-77",600117,22934.58
1981,"Scomber japonicus","Pacific chub mackerel",NA,77,"Scomber_japonicus-77",600117,27492.16
1982,"Scomber japonicus","Pacific chub mackerel",NA,77,"Scomber_japonicus-77",600117,18205.72
1983,"Scomber japonicus","Pacific chub mackerel",NA,77,"Scomber_japonicus-77",600117,13336.85
1984,"Scomber japonicus","Pacific chub mackerel",NA,77,"Scomber_japonicus-77",600117,19339.08
1985,"Scomber japonicus","Pacific chub mackerel",NA,77,"Scomber_japonicus-77",600117,24091.06
1986,"Scomber japonicus","Pacific chub mackerel",NA,77,"Scomber_japonicus-77",600117,25442.05
1987,"Scomber japonicus","Pacific chub mackerel",NA,77,"Scomber_japonicus-77",600117,21749.92
1988,"Scomber japonicus","Pacific chub mackerel",NA,77,"Scomber_japonicus-77",600117,25050.74
1989,"Scomber japonicus","Pacific chub mackerel",NA,77,"Scomber_japonicus-77",600117,33493.34
1990,"Scomber japonicus","Pacific chub mackerel",NA,77,"Scomber_japonicus-77",600117,59702.65
1991,"Scomber japonicus","Pacific chub mackerel",NA,77,"Scomber_japonicus-77",600117,59035.42
1992,"Scomber japonicus","Pacific chub mackerel",NA,77,"Scomber_japonicus-77",600117,31876.89
1993,"Scomber japonicus","Pacific chub mackerel",NA,77,"Scomber_japonicus-77",600117,28364.56
1994,"Scomber japonicus","Pacific chub mackerel",NA,77,"Scomber_japonicus-77",600117,19153.24
1995,"Scomber japonicus","Pacific chub mackerel",NA,77,"Scomber_japonicus-77",600117,28892.03
1996,"Scomber japonicus","Pacific chub mackerel",NA,77,"Scomber_japonicus-77",600117,19458.63
1997,"Scomber japonicus","Pacific chub mackerel",NA,77,"Scomber_japonicus-77",600117,36338.09
1998,"Scomber japonicus","Pacific chub mackerel",NA,77,"Scomber_japonicus-77",600117,36477.3
1999,"Scomber japonicus","Pacific chub mackerel",NA,77,"Scomber_japonicus-77",600117,74948.11
2000,"Scomber japonicus","Pacific chub mackerel",NA,77,"Scomber_japonicus-77",600117,59030.73
2001,"Scomber japonicus","Pacific chub mackerel",NA,77,"Scomber_japonicus-77",600117,22057.52
2002,"Scomber japonicus","Pacific chub mackerel",NA,77,"Scomber_japonicus-77",600117,12816.11
2003,"Scomber japonicus","Pacific chub mackerel",NA,77,"Scomber_japonicus-77",600117,14104.84
2004,"Scomber japonicus","Pacific chub mackerel",NA,77,"Scomber_japonicus-77",600117,13657.86
2005,"Scomber japonicus","Pacific chub mackerel",NA,77,"Scomber_japonicus-77",600117,37811.36
2006,"Scomber japonicus","Pacific chub mackerel",NA,77,"Scomber_japonicus-77",600117,14916.27
2007,"Scomber japonicus","Pacific chub mackerel",NA,77,"Scomber_japonicus-77",600117,14611.34
2008,"Scomber japonicus","Pacific chub mackerel",NA,77,"Scomber_japonicus-77",600117,9751.287
2009,"Scomber japonicus","Pacific chub mackerel",NA,77,"Scomber_japonicus-77",600117,10536.31
2010,"Scomber japonicus","Pacific chub mackerel",NA,77,"Scomber_japonicus-77",600117,9869.455
2011,"Scomber japonicus","Pacific chub mackerel",NA,77,"Scomber_japonicus-77",600117,7855.006
2012,"Scomber japonicus","Pacific chub mackerel",NA,77,"Scomber_japonicus-77",600117,19372.1
2013,"Scomber japonicus","Pacific chub mackerel",NA,77,"Scomber_japonicus-77",600117,37216.46
2014,"Scomber japonicus","Pacific chub mackerel",NA,77,"Scomber_japonicus-77",600117,47287.92
2015,"Scomber japonicus","Pacific chub mackerel",NA,77,"Scomber_japonicus-77",600117,55314.48
2016,"Scomber japonicus","Pacific chub mackerel",NA,77,"Scomber_japonicus-77",600117,82554.86
2017,"Scomber japonicus","Pacific chub mackerel",NA,77,"Scomber_japonicus-77",600117,58866.73
2018,"Scomber japonicus","Pacific chub mackerel",NA,77,"Scomber_japonicus-77",600117,91136.15
2019,"Scomber japonicus","Pacific chub mackerel",NA,77,"Scomber_japonicus-77",600117,55695.66
1950,"Scomber japonicus","Pacific chub mackerel",NA,87,"Scomber_japonicus-87",600117,2816
1951,"Scomber japonicus","Pacific chub mackerel",NA,87,"Scomber_japonicus-87",600117,1347
1952,"Scomber japonicus","Pacific chub mackerel",NA,87,"Scomber_japonicus-87",600117,4039
1953,"Scomber japonicus","Pacific chub mackerel",NA,87,"Scomber_japonicus-87",600117,2326
1954,"Scomber japonicus","Pacific chub mackerel",NA,87,"Scomber_japonicus-87",600117,4283
1955,"Scomber japonicus","Pacific chub mackerel",NA,87,"Scomber_japonicus-87",600117,1587
1956,"Scomber japonicus","Pacific chub mackerel",NA,87,"Scomber_japonicus-87",600117,4513
1957,"Scomber japonicus","Pacific chub mackerel",NA,87,"Scomber_japonicus-87",600117,10501
1958,"Scomber japonicus","Pacific chub mackerel",NA,87,"Scomber_japonicus-87",600117,15376
1959,"Scomber japonicus","Pacific chub mackerel",NA,87,"Scomber_japonicus-87",600117,11472
1960,"Scomber japonicus","Pacific chub mackerel",NA,87,"Scomber_japonicus-87",600117,11433
1961,"Scomber japonicus","Pacific chub mackerel",NA,87,"Scomber_japonicus-87",600117,14229
1962,"Scomber japonicus","Pacific chub mackerel",NA,87,"Scomber_japonicus-87",600117,16182.99
1963,"Scomber japonicus","Pacific chub mackerel",NA,87,"Scomber_japonicus-87",600117,13885.95
1964,"Scomber japonicus","Pacific chub mackerel",NA,87,"Scomber_japonicus-87",600117,9660.069
